X,Y,OBJECTID,NoticeNum,DateNotice,DateCancel,DateAbate,NT,OWNER_ABBR,HousingMarketTypology2017,Council_District,Neighborhood,BLOCKLOT,Address
1428939.51155896,566574.63120997,942080,2192912A,2022/12/21 13:39:00+00,,,Vacant,,H,10,CURTIS BAY                               ,7185 017,4922 PENNINGTON AVE
1428520.84179264,566822.693377897,942138,1678020A,2018/06/04 20:10:00+00,,,Vacant,,H,10,CURTIS BAY                               ,7188 001,1432 CHERRY ST
1428768.23335822,566962.154056981,942153,800519A,2012/01/14 16:16:00+00,,,Vacant,,H,10,CURTIS BAY                               ,7189 007,1519 CHURCH ST
1429073.98799606,566836.920383558,942175,380133A,2008/11/25 10:45:00+00,,,Vacant,,H,10,CURTIS BAY                               ,7190 016,4829 PENNINGTON AVE
1429068.8177308,566904.287702888,942180,2162113A,2022/09/13 16:11:00+00,,,Vacant,,H,10,CURTIS BAY                               ,7190 021,4819 PENNINGTON AVE
1429065.66944313,566944.755141646,942183,1824440A,2019/08/23 14:44:00+00,,,Vacant,,H,10,CURTIS BAY                               ,7190 024,4813 PENNINGTON AVE
1429061.52607872,566998.364942566,942187,108781A,2006/01/12 13:35:00+00,,,Vacant,,H,10,CURTIS BAY                               ,7190 028,4805 PENNINGTON AVE
1429385.55003697,566912.600022227,942208,2009503A,2021/06/24 10:35:00+00,,,Vacant,,H,10,CURTIS BAY                               ,7190 050,4812 CURTIS AVE
1429186.39492346,567153.095604226,942221,2123307A,2022/06/17 08:05:00+00,,,Vacant,,H,10,CURTIS BAY                               ,7191 009,1612 CHURCH ST
1429051.68751572,567130.8994544,942229,2026794A,2021/08/02 16:06:00+00,,,Vacant,,H,10,CURTIS BAY                               ,7191 017,4727 PENNINGTON AVE
1429050.66356763,567144.342340887,942230,2026809A,2021/08/03 09:07:00+00,,,Vacant,,H,10,CURTIS BAY                               ,7191 018,4725 PENNINGTON AVE
1429049.64946206,567157.757668391,942231,2159989A,2022/09/08 10:03:00+00,,,Vacant,,H,10,CURTIS BAY                               ,7191 019,4723 PENNINGTON AVE
1429355.36308947,567282.545476556,942256,1604889A,2017/10/29 19:23:00+00,,,Vacant,,H,10,CURTIS BAY                               ,7191 044,4706 CURTIS AVE
1428386.83943596,568120.940453306,942336,1588071A,2017/09/17 21:37:00+00,,,Vacant,,H,10,CURTIS BAY                               ,7200 006,4330 FAIRHAVEN AVE
1428144.68473655,567908.178083554,942358,1878100A,2020/02/12 18:55:00+00,,,Vacant,,H,10,CURTIS BAY                               ,7200 046,1406 FILBERT ST
1428446.95841022,567779.344023645,942378,2304487A,2023/09/25 11:12:00+00,,,Vacant,,H,10,CURTIS BAY                               ,7200 075,1431 FILBERT ST
1428319.66962281,567490.117896065,942397,1615487A,2017/12/07 15:19:00+00,,,Vacant,,H,10,CURTIS BAY                               ,7200 094,1413 ELMTREE ST
1428821.26671672,567406.746671721,942422,2174197A,2022/10/18 16:39:00+00,,,Vacant,,H,10,CURTIS BAY                               ,7201 005,1516 CYPRESS ST
1429131.32515173,567431.85456115,942449,1749575A,2019/04/25 13:48:00+00,,,Vacant,,H,10,CURTIS BAY                               ,7202 008,1606 CYPRESS ST
1429030.62030064,567414.052103311,942453,2299971A,2023/09/14 09:42:00+00,,,Vacant,,H,10,CURTIS BAY                               ,7202 013,4625 PENNINGTON AVE
1429029.05632739,567434.612429649,942454,1845925A,2019/09/25 13:15:00+00,,,Vacant,,H,10,CURTIS BAY                               ,7202 014,4621 PENNINGTON AVE
1429021.20004389,567538.047262147,942461,1167953A,2014/11/07 08:08:00+00,,,Vacant,,H,10,CURTIS BAY                               ,7202 022,4607 PENNINGTON AVE
1429118.32517771,567551.189952388,942467,2200555A,2023/01/23 09:42:00+00,,,Vacant,,H,10,CURTIS BAY                               ,7202 028,1607 ELMTREE ST
1429165.09444113,567835.69856973,942490,1701680A,2018/07/26 21:50:00+00,,,Vacant,,H,10,CURTIS BAY                               ,7203 010,1613 FILBERT ST
1429122.00200763,567710.049214721,942509,2204297A,2023/02/06 16:18:00+00,,,Vacant,,H,10,CURTIS BAY                               ,7203 030,1608 ELMTREE ST
1429161.90087797,567713.92059806,942511,2076776A,2022/01/31 14:20:00+00,,,Vacant,,H,10,CURTIS BAY                               ,7203 032,1612 ELMTREE ST
1428785.2179043,567685.466586724,942518,1740279A,2018/11/02 15:16:00+00,,,Vacant,,H,10,CURTIS BAY                               ,7204 004,1522 ELMTREE ST
1428743.60479856,567682.349138901,942520,2261283A,2023/06/23 11:34:00+00,,,Vacant,,H,10,CURTIS BAY                               ,7204 006,1518 ELMTREE ST
1428663.92582406,567676.390817478,942524,1772409A,2019/03/20 08:58:00+00,,,Vacant,,H,10,CURTIS BAY                               ,7204 010,1510 ELMTREE ST
1428835.45041539,568091.160657227,942565,510388A,2009/11/10 11:04:00+00,,,Vacant,,H,10,CURTIS BAY                               ,7223 017,1523 HAZEL ST
1429168.54554972,568278.477867886,942572,2190472A,2022/12/14 10:05:00+00,,,Vacant,,H,10,CURTIS BAY                               ,7225 004,1634 HAZEL ST
1429140.83989647,568276.54414472,942574,2190474A,2022/12/14 10:20:00+00,,,Vacant,,H,10,CURTIS BAY                               ,7225 006,1630 HAZEL ST
1429126.63585664,568274.698347896,942575,2097083A,2022/04/14 09:03:00+00,,,Vacant,,H,10,CURTIS BAY                               ,7225 007,1628 HAZEL ST
1429112.64507097,568274.74395147,942576,2190475A,2022/12/14 11:13:00+00,,,Vacant,,H,10,CURTIS BAY                               ,7225 008,1626 HAZEL ST
1429098.71826155,568272.645530477,942577,2148868A,2022/08/10 10:18:00+00,,,Vacant,,H,10,CURTIS BAY                               ,7225 009,1624 HAZEL ST
1429084.7665178,568272.710490972,942578,2190476A,2022/12/19 13:57:00+00,,,Vacant,,H,10,CURTIS BAY                               ,7225 010,1622 HAZEL ST
1429015.3847668,568266.96345523,942583,2233426A,2023/04/24 15:48:00+00,,,Vacant,,H,10,CURTIS BAY                               ,7225 015,1612 HAZEL ST
1428959.66998322,568262.806967482,942587,2190477A,2022/12/19 14:06:00+00,,,Vacant,,H,10,CURTIS BAY                               ,7225 019,1604 HAZEL ST
1429076.36988105,568391.850672647,942599,614704A,2010/08/13 15:54:00+00,,,Vacant,,H,10,CURTIS BAY                               ,7225 031,1623 LOCUST ST
1429063.05855598,568390.847065732,942600,1317168A,2015/11/18 09:16:00+00,,,Vacant,,H,10,CURTIS BAY                               ,7225 032,1621 LOCUST ST
1429049.02315097,568390.184665471,942601,1228145A,2015/05/07 17:22:00+00,,,Vacant,,H,10,CURTIS BAY                               ,7225 033,1619 LOCUST ST
1428979.03510197,568384.485857978,942606,1112452A,2014/07/10 17:42:00+00,,,Vacant,,H,10,CURTIS BAY                               ,7225 038,1609 LOCUST ST
1428950.77925298,568382.38349998,942608,2311957A,2023/10/13 08:50:00+00,,,Vacant,,H,10,CURTIS BAY                               ,7225 040,1605 LOCUST ST
1428937.31208831,568381.617097303,942609,1613970A,2017/12/03 14:37:00+00,,,Vacant,,H,10,CURTIS BAY                               ,7225 041,1603 LOCUST ST
1428922.49814156,568380.362506643,942610,2264195A,2023/06/29 21:35:00+00,,,Vacant,,H,10,CURTIS BAY                               ,7225 042,1601 LOCUST ST
1428689.88410547,568361.517399982,942636,1038055A,2013/12/05 07:48:00+00,,,Vacant,,H,10,CURTIS BAY                               ,7226 014,1519 LOCUST ST
1428767.16839972,568367.346128479,942639,2029962A,2021/08/13 16:50:00+00,,,Vacant,,H,10,CURTIS BAY                               ,7226 017,1525 LOCUST ST
1428792.09485905,568369.232279554,942640,1904357A,2020/06/15 12:27:00+00,,,Vacant,,H,10,CURTIS BAY                               ,7226 018,1527 LOCUST ST
1428839.16923997,568372.863833979,942642,1952042A,2020/11/20 14:08:00+00,,,Vacant,,H,10,CURTIS BAY                               ,7226 020,1531 LOCUST ST
1428709.45690097,568523.455724388,942645,2159661A,2022/09/07 15:24:00+00,,,Vacant,,H,10,CURTIS BAY                               ,7227 003,1516 LOCUST ST
1429043.47230905,568510.409162566,942658,2092388A,2022/03/29 16:22:00+00,,,Vacant,,H,10,CURTIS BAY                               ,7228 002,4222 MORRISON CT
1429028.26728697,568707.0124439,942669,2140823A,2022/07/22 01:13:00+00,,,Vacant,,H,10,CURTIS BAY                               ,7228 013,4200 MORRISON CT
1429093.95285113,568712.018667474,942681,2292065A,2023/08/24 14:39:00+00,,,Vacant,,H,10,CURTIS BAY                               ,7228 025,4201 MORRISON CT
1429161.1797508,568519.399958223,942693,2309665A,2023/11/03 14:13:00+00,,,Vacant,,H,10,CURTIS BAY                               ,7228 037,4222 GRACE CT
1429270.50564764,568672.972485721,942709,2092104A,2022/03/29 13:32:00+00,,,Vacant,,H,10,CURTIS BAY                               ,7228 053,4206 CURTIS AVE
1429257.7366443,568839.692296639,942720,2233429A,2023/04/24 15:50:00+00,,,Vacant,,H,10,CURTIS BAY                               ,7229 003,4118 CURTIS AVE
1429194.66360772,568951.772124976,942733,2100762A,2022/04/25 19:34:00+00,,,Vacant,,H,10,CURTIS BAY                               ,7229 016,4107 GRACE CT
1429199.76956864,568882.599363059,942736,1647169A,2018/12/09 17:18:00+00,,,Vacant,,H,10,CURTIS BAY                               ,7229 019,4113 GRACE CT
1429135.80086455,568862.190611228,942746,1864695A,2020/01/16 17:22:00+00,,,Vacant,,H,10,CURTIS BAY                               ,7229 029,4114 GRACE CT
1429129.43309514,568962.85018681,942751,2233419A,2023/04/24 15:50:00+00,,,Vacant,,H,10,CURTIS BAY                               ,7229 034,4104 GRACE CT
1429074.31509514,568958.069684565,942756,1515446A,2017/04/02 18:21:00+00,,,Vacant,,H,10,CURTIS BAY                               ,7229 039,4105 MORRISON CT
1429082.51488189,568842.25495556,942762,2186588A,2022/11/22 15:19:00+00,,,Vacant,,H,10,CURTIS BAY                               ,7229 045,4117 MORRISON CT
1429019.83587338,568805.758965567,942767,2166201A,2022/09/26 08:18:00+00,,,Vacant,,H,10,CURTIS BAY                               ,7229 050,4120 MORRISON CT
1429018.62393355,568821.613264561,942768,2324035A,2023/11/21 14:10:00+00,,,Vacant,,H,10,CURTIS BAY                               ,7229 051,4118 MORRISON CT
1429017.42052388,568837.372747481,942769,2103803A,2022/05/05 12:48:00+00,,,Vacant,,H,10,CURTIS BAY                               ,7229 052,4116 MORRISON CT
1429014.88903289,568869.314612731,942771,2188489A,2022/12/02 12:58:00+00,,,Vacant,,H,10,CURTIS BAY                               ,7229 054,4112 MORRISON CT
1428961.36059664,568865.232599899,942772,2191523A,2022/12/19 13:05:00+00,,,Vacant,,H,10,CURTIS BAY                               ,7229 055,4113 GRAHAM CT
1428235.25607772,569165.132262558,942793,2097084A,2022/04/14 09:05:00+00,,,Vacant,,H,10,CURTIS BAY                               ,7231 001,1405 POPLAND ST
1428205.1048913,568332.315358639,942937,2269350A,2023/07/10 16:14:00+00,,,Vacant,,H,10,CURTIS BAY                               ,7231 124,1415 LOCUST ST
1426924.24098322,570901.126822054,942986,1308770A,2015/10/23 16:17:00+00,,,Vacant,,H,10,BROOKLYN                                 ,7245 038,3604 SAINT MARGARET ST
1426913.88896981,570875.164931729,942988,1343589A,2015/12/31 13:36:00+00,,,Vacant,,H,10,BROOKLYN                                 ,7245 040,3608 SAINT MARGARET ST
1426793.16644222,570574.136662394,943009,1647444A,2018/03/14 16:51:00+00,,,Vacant,,H,10,BROOKLYN                                 ,7245 061,3728 SAINT MARGARET ST
1427058.2981298,570847.885786816,943029,1236378A,2016/01/15 15:13:00+00,,,Vacant,,H,10,BROOKLYN                                 ,7245A003,3605 SAINT MARGARET ST
1427047.87492231,570821.464907899,943031,2226059A,2023/04/04 08:43:00+00,,,Vacant,,H,10,BROOKLYN                                 ,7245A005,3609 SAINT MARGARET ST
1426946.72486214,570565.049738303,943049,1904033A,2020/06/09 14:54:00+00,,,Vacant,,H,10,BROOKLYN                                 ,7245A023,3723 SAINT MARGARET ST
1426936.32626089,570538.690539062,943051,2097103A,2022/04/14 10:56:00+00,,,Vacant,,H,10,BROOKLYN                                 ,7245A025,3727 SAINT MARGARET ST
1426891.68396172,570425.580529064,943058,101745A,2005/11/29 15:50:00+00,,,Vacant,,H,10,BROOKLYN                                 ,7245A032,3741 SAINT MARGARET ST
1427024.92975822,570448.251415476,943081,2326947A,2023/12/07 08:19:00+00,,,Vacant,,H,10,BROOKLYN                                 ,7245A061,3714 WEST BAY AVE
1426698.21223581,570337.592187971,943102,2314768A,2023/10/22 14:47:00+00,,,Vacant,,H,10,BROOKLYN                                 ,7245B019,3800 SAINT MARGARET ST
1426788.56408922,570161.27003406,943128,1746525A,2018/12/02 14:22:00+00,,,Vacant,,H,10,BROOKLYN                                 ,7245C009,3817 SAINT MARGARET ST
1426884.39854322,570092.083492637,943147,1589160A,2017/09/22 22:12:00+00,,,Vacant,,H,10,BROOKLYN                                 ,7245C028A,3820 WEST BAY AVE
1426879.4854953,570076.684901386,943148,365013A,2008/10/02 15:22:00+00,,,Vacant,,H,10,BROOKLYN                                 ,7245C028B,3822 WEST BAY AVE
1427525.04949288,570028.17023465,943164,1887602A,2020/03/12 08:19:00+00,,,Vacant,,H,10,CURTIS BAY                               ,7257 014,1129 MONROE CIR
1427736.95753364,569973.163782984,943169,1957241A,2021/01/14 11:27:00+00,,,Vacant,,H,10,CURTIS BAY                               ,7257 022,1145 MONROE CIR
1427775.26257513,569953.651682898,943170,1856706A,2019/11/04 10:59:00+00,,,Vacant,,H,10,CURTIS BAY                               ,7257 023,1147 MONROE CIR
1428099.39447281,570031.454348817,943334,2231791A,2023/04/21 16:12:00+00,,,Vacant,,H,10,CURTIS BAY                               ,7259 014,3701 PASCAL AVE
1428112.77896047,569954.600499898,943338,1956967A,2021/07/21 14:00:00+00,,,Vacant,,H,10,CURTIS BAY                               ,7259 018,3709 PASCAL AVE
1428134.61946797,569671.147326648,943350,2321099A,2023/11/13 15:24:00+00,,,Vacant,,H,10,CURTIS BAY                               ,7259 030,3811 PASCAL AVE
1428748.77965698,569221.979917899,943412,1065121A,2014/03/20 09:51:00+00,,,Vacant,,H,10,CURTIS BAY                               ,7260 014,4004 PENNINGTON AVE
1428689.45005122,569084.905060813,943421,2319066A,2023/11/06 10:48:00+00,,,Vacant,,H,10,CURTIS BAY                               ,7260 022A,1524 PLUM ST
1428627.90391447,569193.427809641,943438,1775027A,2019/03/29 13:22:00+00,,,Vacant,,H,10,CURTIS BAY                               ,7260 028,1517 POPLAND ST
1428536.63867706,569188.225720316,943445,1808151A,2019/06/26 15:28:00+00,,,Vacant,,H,10,CURTIS BAY                               ,7260 035,1503 POPLAND ST
1429205.33747089,569122.222899556,943474,1440678A,2016/09/08 15:51:00+00,,,Vacant,,H,10,CURTIS BAY                               ,7261 030,1626 PLUM ST
1428903.21865256,569071.647869483,943479,1015659A,2013/09/04 07:59:00+00,,,Vacant,,H,10,CURTIS BAY                               ,7261 043,4025 PENNINGTON AVE
1429145.73818064,569399.182319388,943508,2127355A,2022/06/24 10:03:00+00,,,Vacant,,H,10,CURTIS BAY                               ,7262 028,1622 POPLAND ST
1429198.83912431,569403.411969721,943511,2176319A,2022/10/21 10:26:00+00,,,Vacant,,H,10,CURTIS BAY                               ,7262 031,1628 POPLAND ST
1428870.59962331,569497.491177887,943513,2264633A,2023/06/29 21:32:00+00,,,Vacant,,H,10,CURTIS BAY                               ,7262 033,3907 PENNINGTON AVE
1428732.14255114,569439.182239398,943524,616376A,2010/08/19 11:29:00+00,,,Vacant,,H,10,CURTIS BAY                               ,7263 010,3914 PENNINGTON AVE
1428655.51278314,569361.231935978,943534,2161220A,2022/09/13 16:07:00+00,,,Vacant,,H,10,CURTIS BAY                               ,7263 022,1526 POPLAND ST
1428642.44423972,569360.760152146,943535,1275285A,2015/09/10 08:57:00+00,,,Vacant,,H,10,CURTIS BAY                               ,7263 023,1524 POPLAND ST
1428512.50519514,569350.156826898,943545,1869521A,2020/01/02 11:35:00+00,,,Vacant,,H,10,CURTIS BAY                               ,7263 033,1504 POPLAND ST
1428718.18424572,569619.592639729,943557,860152A,2012/07/06 10:51:00+00,,,Vacant,,H,10,CURTIS BAY                               ,7264 002,3824 PENNINGTON AVE
1428713.29974106,569683.199795976,943561,1878254A,2020/02/11 12:02:00+00,,,Vacant,,H,10,CURTIS BAY                               ,7264 006,3816 PENNINGTON AVE
1428705.97921763,569778.890221387,943567,2092870A,2022/04/01 15:53:00+00,,,Vacant,,H,10,CURTIS BAY                               ,7264 012,3804 PENNINGTON AVE
1428704.77613606,569794.650032386,943568,2046540A,2021/10/04 13:45:00+00,,,Vacant,,H,10,CURTIS BAY                               ,7264 013,3802 PENNINGTON AVE
1428382.42933981,570162.497065723,943634,1809515A,2019/07/05 14:12:00+00,,,Vacant,,H,10,CURTIS BAY                               ,7268 005,3625 FAIRHAVEN AVE
1427880.82634039,570312.441975817,943656,2296420A,2023/09/11 10:16:00+00,,,Vacant,,H,10,CURTIS BAY                               ,7269 011,1320 PONTIAC AVE
1428052.18164071,570377.019602567,943688,1678000A,2018/06/04 19:50:00+00,,,Vacant,,H,10,CURTIS BAY                               ,7269 041,1341 CAMBRIA ST
1428083.50572506,570364.75683181,943690,1999354A,2021/05/31 10:36:00+00,,,Vacant,,H,10,CURTIS BAY                               ,7269 043,1345 CAMBRIA ST
1427903.17537706,570614.775360644,943701,2050349A,2021/10/14 12:27:00+00,,,Vacant,,H,10,CURTIS BAY                               ,7271 001C,1307 E PATAPSCO AVE
1427987.73491922,570625.079145804,943706,2233427A,2023/04/24 15:49:00+00,,,Vacant,,H,10,CURTIS BAY                               ,7271 002,1317 E PATAPSCO AVE
1428063.15996522,570595.440097481,943711,561151A,2010/04/27 13:08:00+00,,,Vacant,,H,10,CURTIS BAY                               ,7271 007,1327 E PATAPSCO AVE
1428058.22231105,570511.529832229,943734,892495A,2012/09/29 17:02:00+00,,,Vacant,,H,10,CURTIS BAY                               ,7271 030,1326 CAMBRIA ST
1428025.40675989,570524.119373977,943736,450316A,2009/06/25 16:13:00+00,,,Vacant,,H,10,CURTIS BAY                               ,7271 032,1322 CAMBRIA ST
1427959.35767938,570549.571422815,943740,1514993A,2017/03/31 15:45:00+00,,,Vacant,,H,10,CURTIS BAY                               ,7271 036,1314 CAMBRIA ST
1427303.32815155,570888.362083808,943755,1591526A,2017/09/29 16:36:00+00,,,Vacant,,H,10,CURTIS BAY                               ,7273 001,1101 E PATAPSCO AVE
1427297.57160139,570798.471187472,943765,1613606A,2017/12/04 12:23:00+00,,,Vacant,,H,10,CURTIS BAY                               ,7273 009,3605 WEST BAY AVE
1426948.35576439,572788.122719973,943768,1964110A,2021/01/17 19:22:00+00,,,Vacant,MCC,NonResidential,10,FAIRFIELD AREA                           ,7274 001,900 BALTIC AVE
1426588.64257306,571379.442794561,943773,2191369A,2023/01/03 10:14:00+00,,,Vacant,,NonResidential,10,FAIRFIELD AREA                           ,7274 011C,914 E PATAPSCO AVE
1432989.74952146,570351.116439149,943977,1465834A,2016/11/17 10:34:00+00,,,Vacant,,NonResidential,10,FAIRFIELD AREA                           ,7370 001,3501 8TH AVE
1416693.93335989,582927.48629947,944112,2173777A,2022/10/17 10:28:00+00,,,Vacant,,H,10,WESTPORT                                 ,7419C002,2009 ANNAPOLIS ROAD
1416686.80181247,582912.056212232,944113,1792436A,2019/10/25 16:19:00+00,,,Vacant,,H,10,WESTPORT                                 ,7419C003,2011 ANNAPOLIS ROAD
1416680.08168155,582897.534915805,944114,1796393A,2019/05/24 16:52:00+00,,,Vacant,,H,10,WESTPORT                                 ,7419C004,2013 ANNAPOLIS ROAD
1416662.03053655,582858.503497809,944117,1032660A,2013/11/14 15:18:00+00,,,Vacant,,H,10,WESTPORT                                 ,7419C007,2019 ANNAPOLIS ROAD
1416656.15850106,582845.797486484,944118,2191032A,2022/12/14 10:34:00+00,,,Vacant,,H,10,WESTPORT                                 ,7419C008,2021 ANNAPOLIS ROAD
1416632.28420497,582794.028233066,944121,2299468A,2023/09/14 09:41:00+00,,,Vacant,,H,10,WESTPORT                                 ,7419C011,2027 ANNAPOLIS ROAD
1416612.08116139,582750.491902813,944123,2214630A,2023/03/10 15:35:00+00,,,Vacant,,H,10,WESTPORT                                 ,7419C013,2031 ANNAPOLIS ROAD
1416561.60488439,582641.621713728,944129,1649258A,2018/03/16 16:27:00+00,,,Vacant,,H,10,WESTPORT                                 ,7419C019,2043 ANNAPOLIS ROAD
1416551.48318547,582619.858305812,944130,1720706A,2018/09/10 19:05:00+00,,,Vacant,,H,10,WESTPORT                                 ,7419C020,2045 ANNAPOLIS ROAD
1416535.88282298,582586.278648555,944131,2076478A,2023/08/21 15:37:00+00,,,Vacant,,H,10,WESTPORT                                 ,7419C021,2047 ANNAPOLIS ROAD
1416381.6501918,582264.180867568,944135,2017357A,2021/07/11 21:32:00+00,,,Vacant,,H,10,WESTPORT                                 ,7419D004,2119 ANNAPOLIS ROAD
1416455.70614606,582194.97300072,944146,2018134A,2021/07/13 06:33:00+00,,,Vacant,,H,10,WESTPORT                                 ,7419D015,2104 SIDNEY AVE
1416424.09433264,582127.754303142,944151,190135A,2007/04/03 17:28:00+00,,,Vacant,,H,10,WESTPORT                                 ,7419D020,2114 SIDNEY AVE
1416404.98118189,582087.130696729,944154,2020095A,2021/07/16 11:45:00+00,,,Vacant,,H,10,WESTPORT                                 ,7419D023,2120 SIDNEY AVE
1416398.50875388,582073.379411891,944155,1887569A,2020/03/13 10:17:00+00,,,Vacant,,H,10,WESTPORT                                 ,7419D024,2122 SIDNEY AVE
1416588.46933196,582130.586318478,944158,2300401A,2023/09/15 13:57:00+00,,,Vacant,,H,10,WESTPORT                                 ,7419D027,2105 SIDNEY AVE
1416582.40832047,582117.595858887,944159,1740490A,2018/11/02 15:30:00+00,,,Vacant,,H,10,WESTPORT                                 ,7419D028,2107 SIDNEY AVE
1416570.20821364,582091.649060398,944161,1613339A,2017/11/29 11:38:00+00,,,Vacant,,H,10,WESTPORT                                 ,7419D030,2111 SIDNEY AVE
1416550.66789839,582050.027752563,944164,1414302A,2016/08/11 16:11:00+00,,,Vacant,,H,10,WESTPORT                                 ,7419D033,2117 SIDNEY AVE
1416544.17709772,582036.20330514,944165,2004568A,2021/06/09 15:37:00+00,,,Vacant,,H,10,WESTPORT                                 ,7419D034,2119 SIDNEY AVE
1416538.04751681,582023.140339151,944166,532836A,2010/01/14 09:28:00+00,,,Vacant,,H,10,WESTPORT                                 ,7419D035,2121 SIDNEY AVE
1416222.42117955,582307.003616557,944175,766622A,2011/09/28 10:49:00+00,,,Vacant,,H,10,WESTPORT                                 ,7427 009,2128 ANNAPOLIS ROAD
1416190.33528572,581853.442843899,944198,1268624A,2015/07/24 14:22:00+00,,,Vacant,,H,10,WESTPORT                                 ,7437 009,2219 ANNAPOLIS ROAD
1416363.54360072,581998.42221272,944199,1199038A,2015/02/16 15:15:00+00,,,Vacant,,H,10,WESTPORT                                 ,7437 010,2200 SIDNEY AVE
1416356.15844488,581983.854328483,944200,1869550A,2020/01/02 11:26:00+00,,,Vacant,,H,10,WESTPORT                                 ,7437 011,2202 SIDNEY AVE
1416338.37042272,581946.500400558,944203,930970A,2013/02/15 15:59:00+00,,,Vacant,HABC,H,10,WESTPORT                                 ,7437 014,2208 SIDNEY AVE
1416319.88653581,581907.652709231,944206,827634A,2012/05/14 07:32:00+00,,,Vacant,,H,10,WESTPORT                                 ,7437 017,2214 SIDNEY AVE
1416289.79538864,581844.451720148,944211,1768954A,2019/03/08 14:00:00+00,,,Vacant,,H,10,WESTPORT                                 ,7437 022,2224 SIDNEY AVE
1416283.85248713,581831.935012892,944212,1890071A,2020/04/20 11:21:00+00,,,Vacant,,H,10,WESTPORT                                 ,7437 023,2226 SIDNEY AVE
1416278.09364039,581819.853672221,944213,2304577A,2023/09/25 11:54:00+00,,,Vacant,,H,10,WESTPORT                                 ,7437 024,2228 SIDNEY AVE
1416271.5913568,581806.267741397,944214,1420660A,2016/07/21 14:26:00+00,,,Vacant,,H,10,WESTPORT                                 ,7437 025,2230 SIDNEY AVE
1416152.17066389,581773.503043145,944217,2300004A,2023/09/20 11:42:00+00,,,Vacant,,H,10,WESTPORT                                 ,7437A003,2227 ANNAPOLIS ROAD
1416140.74877071,581749.481765732,944219,1896286A,2020/05/07 14:06:00+00,,,Vacant,,H,10,WESTPORT                                 ,7437A005,2231 ANNAPOLIS ROAD
1416134.39773355,581736.692749307,944220,1613972A,2017/12/03 14:38:00+00,,,Vacant,,H,10,WESTPORT                                 ,7437A006,2233 ANNAPOLIS ROAD
1416112.45748872,581690.253865808,944223,1997919A,2021/05/21 11:59:00+00,,,Vacant,,H,10,WESTPORT                                 ,7437A009,2239 ANNAPOLIS ROAD
1416105.44864447,581675.809997067,944224,768030A,2011/09/30 14:22:00+00,,,Vacant,,H,10,WESTPORT                                 ,7437A010,2241 ANNAPOLIS ROAD
1416091.86894722,581646.636498973,944226,2288594A,2023/08/17 16:54:00+00,,,Vacant,,H,10,WESTPORT                                 ,7437A012,2245 ANNAPOLIS ROAD
1416078.04515597,581617.554536149,944228,1958418A,2020/12/16 16:21:00+00,,,Vacant,,H,10,WESTPORT                                 ,7437A014,2249 ANNAPOLIS ROAD
1416248.44114064,581755.041793972,944230,1966256A,2021/01/24 21:15:00+00,,,Vacant,,H,10,WESTPORT                                 ,7437A016,2232 SIDNEY AVE
1416241.74594405,581740.987032056,944231,1966257A,2021/01/24 20:56:00+00,,,Vacant,,H,10,WESTPORT                                 ,7437A017,2234 SIDNEY AVE
1416235.38736098,581727.630431473,944232,1867455A,2020/01/06 14:26:00+00,,,Vacant,,H,10,WESTPORT                                 ,7437A018,2236 SIDNEY AVE
1416229.11834463,581714.468712389,944233,2020082A,2021/07/16 12:17:00+00,,,Vacant,,H,10,WESTPORT                                 ,7437A019,2238 SIDNEY AVE
1416215.70072055,581686.317521974,944235,1958465A,2020/12/16 23:14:00+00,,,Vacant,,H,10,WESTPORT                                 ,7437A021,2242 SIDNEY AVE
1416202.66695397,581658.826435223,944237,1470740A,2016/12/15 11:07:00+00,,,Vacant,,H,10,WESTPORT                                 ,7437A023,2246 SIDNEY AVE
1416196.04885697,581645.189323395,944238,2304414A,2023/09/25 08:15:00+00,,,Vacant,,H,10,WESTPORT                                 ,7437A024,2248 SIDNEY AVE
1416163.30089097,581576.342020139,944243,1377799A,2016/04/18 10:12:00+00,,,Vacant,,H,10,WESTPORT                                 ,7437A029,2258 SIDNEY AVE
1416156.87111381,581561.973938644,944244,1918142A,2020/07/24 14:29:00+00,,,Vacant,,H,10,WESTPORT                                 ,7437A030,2260 SIDNEY AVE
1416648.20740147,581694.547164306,944251,1437256A,2016/08/26 12:08:00+00,,,Vacant,,H,10,WESTPORT                                 ,7439 007,2215 CEDLEY ST
1416641.94921188,581680.821469977,944252,2143244A,2022/07/29 15:33:00+00,,,Vacant,,H,10,WESTPORT                                 ,7439 008,2217 CEDLEY ST
1416629.00993331,581653.43372947,944254,2299691A,2023/09/15 13:49:00+00,,,Vacant,,H,10,WESTPORT                                 ,7439 010,2221 CEDLEY ST
1416622.97943355,581639.595502555,944255,1096825A,2014/06/20 16:59:00+00,,,Vacant,,H,10,WESTPORT                                 ,7439 011,2223 CEDLEY ST
1416598.92698821,581589.75406681,944257,2299655A,2023/09/29 14:10:00+00,,,Vacant,,H,10,WESTPORT                                 ,7439A001,2231 CEDLEY ST
1416579.4923158,581548.614057228,944260,1403178A,2016/09/12 15:54:00+00,,,Vacant,,H,10,WESTPORT                                 ,7439A004,2237 CEDLEY ST
1416567.31615905,581522.844751805,944262,2299692A,2023/09/18 09:19:00+00,,,Vacant,,H,10,WESTPORT                                 ,7439A006,2241 CEDLEY ST
